Dates,logret_rep,logret_dem,SPX Index,Party
2/28/11,-0.001784323,0.005133442,0.005545706,1
2003-01-11,-0.012082398,-0.010067564,-0.01586485,1
2003-02-11,0.002796283,-0.004082984,0.001613909,1
2003-03-11,0.020803192,0.011852142,0.017072412,1
2003-04-11,-0.007737736,-0.005047284,-0.00740543,1
2003-07-11,-0.00648211,-0.00879283,-0.008376201,1
2003-08-11,0.002946843,0.002156384,0.008883206,1
2003-09-11,-0.004390142,0.001354337,-0.001355111,1
2003-10-11,-0.020909169,-0.013647032,-0.01905883,1
2003-11-11,0.007641977,0.000545167,0.007055531,1
3/14/11,-0.006840745,-0.003243775,-0.006067686,1
3/15/11,-0.01015009,0.00330542,-0.011263529,1
3/16/11,-0.01587596,-0.021001755,-0.01968749,1
3/17/11,0.01375171,0.007305236,0.013301442,1
3/18/11,0.001231564,-0.00103788,0.004300981,1
3/21/11,0.018202346,0.016026858,0.014882451,1
3/22/11,-0.005955022,-0.003365702,-0.003556897,1
3/23/11,0.005746558,-0.00035688,0.002909727,1
3/24/11,0.015978977,0.007839181,0.009297397,1
3/25/11,-0.000394345,0.006387714,0.00315614,1
3/28/11,-0.002766975,-0.004910757,-0.002751537,1
3/29/11,0.009771675,0.010435566,0.007035239,1
3/30/11,0.016300005,0.005839759,0.006662411,1
3/31/11,-0.003637879,0.007238881,-0.001831137,1
2004-01-11,0.002042042,0.007053206,0.004950654,1
2004-04-11,1.35E-05,0.003246952,0.000345179,1
2004-05-11,0.000687266,-0.005420863,-0.000180079,1
2004-06-11,0.00192473,0.000401189,0.002181271,1
2004-07-11,0.001448823,0.000178186,-0.001521141,1
2004-08-11,0.00179593,-0.008059154,-0.004012509,1
2004-11-11,-0.003990647,-0.00764157,-0.002797226,1
2004-12-11,-0.015453603,-0.000771389,-0.007807151,1
4/13/11,0.002590432,0.003764033,0.000190217,1
4/14/11,0.000955037,-0.001464896,8.37E-05,1
4/15/11,0.00498701,0.003505007,0.003917703,1
4/18/11,-0.01123341,-0.011017939,-0.011078968,1
4/19/11,0.0050346,0.001248881,0.005714825,1
4/20/11,0.02510382,0.00574456,0.013424442,1
4/21/11,0.003338635,0.002469374,0.005262894,1
4/22/11,0,0,0,1
4/25/11,-0.003999557,-0.002432765,-0.001593936,1
4/26/11,0.006035267,0.009230794,0.008939515,1
4/27/11,0.009683549,0.005521839,0.006230365,1
4/28/11,-0.004629482,0.011000054,0.003549158,1
4/29/11,0.005386089,0.022473731,0.002298016,1
2005-02-11,0.002855535,-0.001140365,-0.001754238,1
2005-03-11,-0.005469415,0.001026378,-0.003385044,1
2005-04-11,-0.008012844,-0.011618958,-0.006878878,1
2005-05-11,-0.012912126,0.000207986,-0.009111239,1
2005-06-11,0.00791638,0.004171188,0.003812661,1
2005-09-11,0.007967007,0.004463051,0.004541232,1
2005-10-11,0.005896593,0.00847582,0.008034192,1
2005-11-11,-0.01312305,-0.012063561,-0.011173632,1
2005-12-11,0.003198106,0.00772955,0.004883443,1
5/13/11,-0.005432804,-0.016546702,-0.008100044,1
5/16/11,-0.011583784,-0.001373562,-0.006223682,1
5/17/11,0.000551283,-0.000647114,-0.000368636,1
5/18/11,0.010182319,0.007266647,0.008765217,1
5/19/11,0.004524662,0.004336802,0.002175631,1
5/20/11,0.001087954,-0.00729599,-0.007718007,1
5/23/11,-0.01237869,-0.008018119,-0.011997246,1
5/24/11,0.005432737,-0.003746544,-0.000827749,1
5/25/11,0.004217248,-0.000575205,0.003178158,1
5/26/11,0.0050976,-0.001726924,0.003945345,1
5/27/11,0.002536433,0.00457874,0.004072589,1
5/30/11,0,0,0,1
5/31/11,0.011942977,0.011313369,0.010537033,1
2006-01-11,-0.0256223,-0.022411174,-0.023048299,1
2006-02-11,0.004596651,-0.004237892,-0.001225504,1
2006-03-11,-0.012077059,-0.006912198,-0.009781564,1
2006-06-11,-0.014264912,-0.007889891,-0.010818524,1
2006-07-11,0.001386234,0.004755648,-0.000956785,1
2006-08-11,-0.007362662,-0.005585262,-0.004195756,1
2006-09-11,0.00704726,0.00478399,0.007350455,1
2006-10-11,-0.015347745,-0.011413164,-0.014078468,1
6/13/11,-0.00140369,0.001296267,0.000668552,1
6/14/11,0.014595454,0.012016037,0.012532883,1
6/15/11,-0.017544942,-0.025612276,-0.017585608,1
6/16/11,0.0003516,0.000423285,0.001752821,1
6/17/11,0.001900158,0.004879515,0.003040402,1
6/20/11,0.006541001,0.00696173,0.005380701,1
6/21/11,0.017922555,0.014086395,0.013334153,1
6/22/11,-0.003748255,-0.004116385,-0.006489456,1
6/23/11,-0.002027522,-0.005185801,-0.002831981,1
6/24/11,-0.01454713,-0.009264512,-0.011802922,1
6/27/11,0.011201464,0.010055488,0.009150401,1
6/28/11,0.016726909,0.015815981,0.01286124,1
6/29/11,0.020023337,0.011605759,0.008248641,1
6/30/11,0.009097481,0.009400478,0.010068387,1
2007-01-11,0.017789187,0.015482534,0.014306847,1
2007-04-11,0,0,0,1
2007-05-11,0.005588518,-0.002507697,-0.001337043,1
2007-06-11,0.000704155,0.002866244,0.001001083,1
2007-07-11,0.012176293,0.007826041,0.010399583,1
2007-08-11,-0.00581629,-0.007934603,-0.006985516,1
2007-11-11,-0.022940528,-0.014844958,-0.018256123,1
2007-12-11,-0.008093441,-0.005233441,-0.004443388,1
7/13/11,0.005066744,0.004712869,0.00310106,1
7/14/11,-0.007887532,-0.000100648,-0.006738801,1
7/15/11,0.005285999,0.004430093,0.005539041,1
7/18/11,-0.008014753,-0.007211298,-0.008163062,1
7/19/11,0.015354,0.015074176,0.016177119,1
7/20/11,-0.003247956,-0.002488056,-0.000671047,1
7/21/11,0.008162904,0.012654491,0.013455201,1
7/22/11,0.001322731,-8.31E-05,0.000907461,1
7/25/11,-0.006343459,-0.008429134,-0.005659021,1
7/26/11,-0.00410048,-0.007046922,-0.004113336,1
7/27/11,-0.016476871,-0.016713899,-0.02051778,1
7/28/11,-0.002271515,-0.001996073,-0.00323923,1
7/29/11,-0.008838561,-0.003924476,-0.006471416,1
2008-01-11,-0.003752923,-0.002620746,-0.004140793,1
2008-02-11,-0.02855575,-0.026628089,-0.025888994,1
2008-03-11,-0.000577781,-0.004826948,0.005003212,1
2008-04-11,-0.054309107,-0.046796835,-0.049001637,1
2008-05-11,0.001075271,-0.000689755,-0.000575132,1
2008-08-11,-0.080779134,-0.065208385,-0.06895833,1
2008-09-11,0.05873753,0.050949135,0.046317381,1
2008-10-11,-0.053150709,-0.027685634,-0.045156781,1
2008-11-11,0.044986001,0.033878841,0.045250591,1
2008-12-11,0.009355115,0.004189391,0.005247838,1
8/15/11,0.020747441,0.015016023,0.021550786,1
8/16/11,-0.012513386,0.00242635,-0.009786291,1
8/17/11,-0.005261024,-0.004809757,0.000938558,1
8/18/11,-0.056798238,-0.033722668,-0.045610232,1
8/19/11,-0.012860812,-0.021127368,-0.015122761,1
8/22/11,-0.001612169,-0.001149905,0.000258082,1
8/23/11,0.044515305,0.027045274,0.033710222,1
8/24/11,0.006998951,0.007887492,0.013034651,1
8/25/11,-0.009693707,-0.0136967,-0.015687972,1
8/26/11,0.019580758,0.013127292,0.015008394,1
8/29/11,0.02976411,0.022234248,0.027895847,1
8/30/11,0.002565834,0.002783051,0.002335939,1
8/31/11,0.011007191,0.001170005,0.004909933,1
2009-01-11,-0.009818041,-0.01387114,-0.011942485,1
2009-02-11,-0.026289893,-0.028445276,-0.025606956,1
2009-05-11,0,0,0,1
2009-06-11,-0.007806383,-0.008081732,-0.007464093,1
2009-07-11,0.035461622,0.02266796,0.028243821,1
2009-08-11,-0.014102635,-0.017991788,-0.010668915,1
2009-09-11,-0.030389523,-0.023820152,-0.027068525,1
2009-12-11,0.0049023,0.001841097,0.006941534,1
9/13/11,0.007838721,0.013000919,0.009078747,1
9/14/11,0.017364656,0.009260724,0.013381298,1
9/15/11,0.019132567,0.012296411,0.017049517,1
9/16/11,0.01247039,-0.002036905,0.005690455,1
9/19/11,-0.010185043,-0.013671208,-0.009850912,1
9/20/11,-0.008039901,-0.008088285,-0.001662386,1
9/21/11,-0.028239705,-0.042243552,-0.029831032,1
9/22/11,-0.046025474,-0.029324281,-0.0324025,1
9/23/11,0.007765404,0.01508945,0.006063593,1
9/26/11,0.025473769,0.005773564,0.023068111,1
9/27/11,0.00826174,0.008376506,0.010631619,1
9/28/11,-0.018674268,-0.023838052,-0.020908243,1
9/29/11,0.00638002,0.00827238,0.008081516,1
9/30/11,-0.026618936,-0.023884544,-0.025291292,1
2010-03-11,-0.03675939,-0.035293677,-0.028863546,1
2010-04-11,0.020977555,0.023365644,0.022239332,1
2010-05-11,0.021268795,0.014669103,0.01770785,1
2010-06-11,0.017321638,0.030710038,0.018138219,1
2010-07-11,-0.010177409,-0.007141585,-0.008196803,1
2010-10-11,0.040843708,0.023771874,0.033555598,1
2010-11-11,0.003536909,-0.008156138,0.000543835,1
2010-12-11,0.013538768,0.007515602,0.00974708,1
10/13/11,-0.001676511,-0.007543135,-0.002978131,1
10/14/11,0.0213809,0.013161459,0.017231013,1
10/17/11,-0.023151669,-0.022196813,-0.019559961,1
10/18/11,0.028645737,0.025223932,0.020213033,1
10/19/11,-0.01684086,-0.019460795,-0.012729819,1
10/20/11,0.006108964,0.007736312,0.004543832,1
10/21/11,0.021716256,0.017769583,0.01863408,1
10/24/11,0.016875112,0.015837524,0.012790853,1
10/25/11,-0.023451158,-0.039793744,-0.020248433,1
10/26/11,-0.004070207,0.021472177,0.01048147,1
10/27/11,0.039837807,0.037672886,0.033716618,1
10/28/11,0.010702916,-0.001429188,0.000389154,1
10/31/11,-0.036297579,-0.023613985,-0.025048682,1
2011-01-11,-0.027854994,-0.028227652,-0.028340045,1
2011-02-11,0.017562615,0.010322766,0.015976368,1
2011-03-11,0.023654787,0.016023254,0.018607608,1
2011-04-11,-0.003966545,-0.002711764,-0.006299785,1
2011-07-11,0.008059791,0.006854027,0.006275996,1
2011-08-11,0.011056958,0.005924037,0.011667272,1
2011-09-11,-0.038348533,-0.029020084,-0.037385293,1
2011-10-11,0.0064547,-0.003350959,0.008579154,1
2011-11-11,0.023190377,0.020568138,0.019309182,1
11/14/11,-0.007109221,-0.01550351,-0.009603992,1
11/15/11,0.002261238,-0.013105126,0.004805575,1
11/16/11,-0.024267882,-0.00099245,-0.016755779,1
11/17/11,-0.02192384,-0.012401365,-0.016942648,1
11/18/11,-0.014442907,-0.003475422,-0.000394773,1
11/21/11,-0.025948586,-0.024955093,-0.018824535,1
11/22/11,-0.000354586,-0.006654106,-0.004149488,1
11/23/11,-0.023882193,-0.009183095,-0.022342971,1
11/24/11,0,0,0,1
11/25/11,-0.007747981,-0.006136245,-0.002689124,1
11/28/11,0.040903502,0.026400771,0.028821076,1
11/29/11,-0.001525027,0.010121028,0.002211297,1
11/30/11,0.04616187,0.045074747,0.042403421,1
2012-01-11,-0.000842965,-0.005437678,-0.001910466,1
2012-02-11,0.0035197,0.002056603,-0.000241074,1
2012-05-11,0.014117501,-0.00024201,0.010234522,1
2012-06-11,-0.003422019,-0.005047735,0.001105126,1
2012-07-11,0.001531282,0.002422121,0.00201629,1
2012-08-11,-0.024172055,-0.023497284,-0.021368471,1
2012-09-11,0.020050046,0.010866802,0.01674244,1
2012-12-11,-0.022035539,-0.011116911,-0.01502641,1
12/13/11,-0.011834886,-0.014222908,-0.008723961,1
12/14/11,-0.014008548,-0.039269541,-0.011413223,1
12/15/11,-0.001816157,0.001652416,0.003237809,1
12/16/11,0.00290404,0.005635085,0.003210961,1
12/19/11,-0.013922857,-0.013463664,-0.01180215,1
12/20/11,0.029875521,0.030444414,0.029397292,1
12/21/11,-0.003764095,0.011634315,0.001939615,1
12/22/11,0.014616025,0.005035047,0.008231554,1
12/23/11,0.004430821,0.017444403,0.008994516,1
12/26/11,0,0,0,1
12/27/11,0.001273154,-0.006574547,7.90E-05,1
12/28/11,-0.013186116,-0.013404079,-0.012556476,1
12/29/11,0.014434063,0.016024595,0.010650169,1
12/30/11,-0.005439896,0.009838002,-0.004292584,1
2001-02-12,0,0,0,1
2001-03-12,0.0271962,0.00764327,0.015347467,1
2001-04-12,-0.005244011,-0.001078049,0.000187914,1
2001-05-12,0.005136853,0.001129671,0.002939385,1
2001-06-12,-0.000890122,-0.004910934,-0.002540185,1
2001-09-12,7.83E-05,0.009697397,0.002259128,1
2001-10-12,0.012232171,0.011573354,0.008846519,1
2001-11-12,-0.000162203,0.015175732,0.00030953,1
2001-12-12,0.002437954,0.00612111,0.002333868,1
1/13/12,-0.004010583,-0.010312429,-0.004960178,1
1/16/12,0,0,0,1
1/17/12,0.003672803,-0.001249633,0.003546597,1
1/18/12,0.018725943,0.012382574,0.011046693,1
1/19/12,0.008971913,-0.002766862,0.004926532,1
1/20/12,-0.005504252,-0.001648021,0.000669232,1
1/23/12,-0.003221414,-0.005654046,0.000471236,1
1/24/12,0.004405012,0.004717978,-0.001026362,1
1/25/12,0.005152042,0.009895119,0.008634128,1
1/26/12,-0.003303734,-0.000887409,-0.005762964,1
1/27/12,-0.000343501,0.010563526,-0.001594073,1
1/30/12,-0.006332206,-0.004004828,-0.00252535,1
1/31/12,0.004937006,-0.006068343,-0.00045707,1
2002-01-12,0.004958057,0.012893286,0.008860289,1
2002-02-12,0.007701167,0.01084124,0.001094493,1
2002-03-12,0.028837548,0.021980229,0.014499737,1
2002-06-12,0.001279289,-0.003124416,-0.000423913,1
2002-07-12,0.000821575,-0.010975201,0.002021269,1
2002-08-12,0.001348672,0.007256752,0.002157946,1
2002-09-12,0.001627891,0.010306629,0.001473032,1
2002-10-12,0.00034469,-0.016617882,-0.00691017,1
2/13/12,0.009606922,-0.008687302,0.00677702,1
2/14/12,-0.001361517,-0.008719494,-0.000939951,1
2/15/12,-0.008925504,-0.010411117,-0.005397733,1
2/16/12,0.007047983,0.011766027,0.010965323,1
2/17/12,-0.008536882,0.016343454,0.002346219,1
2/20/12,0,0,0,1
2/21/12,-0.001885286,-0.004759803,0.000719678,1
2/22/12,-0.003255322,-0.008891287,-0.003345751,1
2/23/12,0.007217315,-0.00745646,0.004262957,1
2/24/12,0.010213208,-0.003102086,0.00167082,1
2/27/12,0.003051995,-0.000308333,0.00135366,1
2/28/12,0.006882065,0.005646739,0.003343362,1
2/29/12,-0.011849835,-0.011774206,-0.004740955,1
2003-01-12,0.010500653,0.0044839,0.006139221,1
2003-02-12,-0.005051813,-0.004698867,-0.003251063,1
2003-05-12,-0.003589423,-0.003343089,-0.003869835,1
2003-06-12,-0.017037261,-0.021780615,-0.015496857,1
2003-07-12,0.010112376,0.001739298,0.006876907,1
2003-08-12,0.015294026,0.012312449,0.009770028,1
2003-09-12,-0.000426311,0.005604896,0.003624702,1
2003-12-12,0.000221744,-0.00379262,0.000160469,1
3/13/12,0.017868157,0.017734741,0.017969143,1
3/14/12,-0.003091232,-0.007595558,-0.001197034,1
3/15/12,0.004547743,0.013491947,0.005949504,1
3/16/12,0.002085795,0.006588417,0.001118724,1
3/19/12,0.006168996,-0.002920227,0.003966003,1
3/20/12,-0.001880008,-0.012647675,-0.003005043,1
3/21/12,-0.002958499,-0.007095182,-0.001872946,1
3/22/12,-0.007366481,-0.004834463,-0.007225465,1
3/23/12,0.007694264,-0.002289762,0.003096888,1
3/26/12,0.017543974,0.012156628,0.013790283,1
3/27/12,-0.005837988,-0.003714565,-0.002820757,1
3/28/12,-0.005030998,-0.010153624,-0.004953773,1
3/29/12,1.18E-05,0.002250275,-0.001609217,1
3/30/12,0.001215376,0.001406674,0.003691655,1
2004-02-12,0.004880763,0.004890343,0.007476578,1
2004-03-12,-0.002995358,-0.009990867,-0.003996588,1
2004-04-12,-0.015342416,-0.004146017,-0.010254895,1
2004-05-12,-0.000116551,-0.011082967,-0.000629237,1
2004-06-12,0,0,0,1
2004-09-12,-0.013198335,-0.011561512,-0.011423434,1
2004-10-12,-0.020361944,-0.011521777,-0.017229035,1
2004-11-12,0.005702419,0.012477561,0.007413987,1
2004-12-12,0.018689349,0.013165632,0.013692632,1
4/13/12,-0.011828741,-0.009311315,-0.012553513,1
4/16/12,-0.00241706,0.004139031,-0.000503681,1
4/17/12,0.0135337,0.017462271,0.015367919,1
4/18/12,-0.000237417,-0.010686169,-0.004063523,1
4/19/12,0.00011933,-0.010906656,-0.005952097,1
4/20/12,-0.004019894,0.00109521,0.001168593,1
4/23/12,-0.008037988,-0.014611464,-0.008443049,1
4/24/12,0.00254822,-0.002258085,0.003672998,1
4/25/12,0.009308589,0.013900751,0.013552364,1
4/26/12,0.012908815,0.005216204,0.006657924,1
4/27/12,0.011565944,0.005842554,0.00241141,1
4/30/12,-0.001146665,-0.004264928,-0.003891097,1
2005-01-12,0.008476953,0.007504306,0.005642498,1
2005-02-12,-0.008214309,-0.007159687,-0.002499886,1
2005-03-12,-0.013023921,-0.004365914,-0.007688271,1
2005-04-12,-0.019442242,-0.020355823,-0.016279016,1
2005-07-12,-0.001798026,0.005982175,0.000350534,1
2005-08-12,-0.004318216,-0.017226849,-0.004287864,1
2005-09-12,-0.0049414,-0.007937367,-0.006724817,1
2005-10-12,0.001150048,0.00019326,0.002514222,1
2005-11-12,-0.006544779,-0.001026288,-0.003393109,1
5/14/12,-0.012142389,-0.00773723,-0.011175044,1
5/15/12,-0.006933032,-0.017466916,-0.005762452,1
5/16/12,-0.00895479,-0.005261041,-0.004413555,1
5/17/12,-0.020927136,-0.002425256,-0.015165749,1
5/18/12,-0.0023455,-0.016353819,-0.00741519,1
5/21/12,0.007531066,0.013838799,0.015908669,1
5/22/12,-0.005237521,-2.09E-05,0.000486208,1
5/23/12,0.005416575,0.008110442,0.001692285,1
5/24/12,0.000321837,-0.002247377,0.001379028,1
5/25/12,-0.005106606,0.001817738,-0.002167899,1
5/28/12,0,0,0,1
5/29/12,0.00167355,0.010381142,0.011017982,1
5/30/12,-0.022111501,-0.018648017,-0.014438555,1
5/31/12,0.003767346,-0.007394699,-0.002279268,1
2006-01-12,-0.034205179,-0.028110733,-0.024943535,1
2006-04-12,0.001317137,0.001178778,0.000101712,1
2006-05-12,0.003415209,0.011908131,0.005710557,1
2006-06-12,0.027532372,0.024506051,0.022787772,1
2006-07-12,-0.000493293,-0.002709248,-0.000106459,1
2006-08-12,0.009597132,0.00675191,0.008081388,1
2006-11-12,-0.014656025,-0.008633931,-0.012700439,1
2006-12-12,0.013670381,0.028383549,0.01158339,1
6/13/12,-0.011663021,-0.016242538,-0.007047993,1
6/14/12,0.007785195,0.005869329,0.010756615,1
6/15/12,0.018052968,0.012794648,0.010284753,1
6/18/12,0.001274453,-0.001394911,0.001443657,1
6/19/12,0.013214601,0.01082547,0.009767871,1
6/20/12,-0.001239364,-0.005990113,-0.001687752,1
6/21/12,-0.023850888,-0.019218347,-0.022513259,1
6/22/12,0.016203899,0.006828035,0.007148982,1
6/25/12,-0.019988658,-0.006803667,-0.016083465,1
6/26/12,0.010215762,-5.14E-05,0.004761353,1
6/27/12,0.008786424,0.005071006,0.008944792,1
6/28/12,-0.011734433,-0.008309444,-0.002112076,1
6/29/12,0.027837863,0.024171242,0.024614798,1
2007-02-12,0.002040527,0.008307638,0.00245631,1
2007-03-12,0.009367015,0.005903489,0.006212765,1
2007-04-12,0,0,0,1
2007-05-12,-0.006391506,-0.00118868,-0.004697995,1
2007-06-12,-0.013922593,-0.005940443,-0.00947749,1
2007-09-12,-0.003436011,-0.006494301,-0.001640108,1
2007-10-12,-0.013289108,-0.00782118,-0.008159129,1
2007-11-12,-0.003350349,0.001912691,-1.49E-05,1
2007-12-12,-0.002728573,0.000922858,-0.004999618,1
7/13/12,0.01788302,0.009427371,0.016362745,1
7/16/12,-0.002242808,0.002114674,-0.002316985,1
7/17/12,0.007381732,-0.001743276,0.007382334,1
7/18/12,0.016027858,0.004154011,0.006658286,1
7/19/12,0.003791008,0.003123808,0.002713429,1
7/20/12,-0.008677076,-0.009121737,-0.010112639,1
7/23/12,-0.012478545,-0.014568278,-0.008948968,1
7/24/12,-0.013266308,-0.009270174,-0.00908208,1
7/25/12,-0.000198705,-0.000955505,-0.000313878,1
7/26/12,0.010962362,0.014530239,0.016405659,1
7/27/12,0.021081196,0.011892768,0.01890085,1
7/30/12,-0.007439346,-0.002719077,-0.000483533,1
7/31/12,-0.012719635,0.004250988,-0.004326099,1
2008-01-12,-0.00565361,-0.013904146,-0.00303508,1
2008-02-12,-0.007969221,0.01334794,-0.007401115,1
2008-03-12,0.024982536,0.017452325,0.018861295,1
2008-06-12,0.009287433,0.008168287,0.002326568,1
2008-07-12,0.003646597,0.008187046,0.005093766,1
2008-08-12,0.000710995,0.003526044,0.000620637,1
2008-09-12,0.000191475,-0.004276905,0.000413544,1
2008-10-12,0.005285661,0.002971956,0.002186089,1
8/13/12,-0.000173904,-0.005171737,-0.001252678,1
8/14/12,-0.003924936,0.01090555,-0.000128203,1
8/15/12,0.005236591,0.008462416,0.001139009,1
8/16/12,-0.001520757,0.007485743,0.007075434,1
8/17/12,-0.003485827,0.004547559,0.001870367,1
8/20/12,0.004297138,0.004110635,-2.12E-05,1
8/21/12,-0.006181299,0.005208247,-0.003503694,1
8/22/12,0.004170048,-7.51E-05,0.000226416,1
8/23/12,-0.007707667,-0.005227164,-0.008104975,1
8/24/12,0.007748407,0.004500431,0.006433954,1
8/27/12,-0.002256463,0.001968676,-0.000496179,1
8/28/12,-4.55E-05,0.000725073,-0.000801495,1
8/29/12,0.000877362,-0.002892248,0.000844035,1
8/30/12,-0.007938297,-0.026185466,-0.007836423,1
8/31/12,0.004523215,0.004449085,0.005060487,1
2009-03-12,0,0,0,1
2009-04-12,-0.004908354,-0.00975487,-0.001166629,1
2009-05-12,-0.001609429,-0.003547064,-0.001075357,1
2009-06-12,0.023421712,0.022224346,0.020236624,1
2009-07-12,0.008014205,0.003230279,0.004041761,1
2009-10-12,-0.00427796,0.00207736,-0.006166744,1
2009-11-12,0.009133134,0.005473766,0.003136956,1
2009-12-12,0.010855098,0.000366052,0.00208353,1
9/13/12,0.017921752,0.010488089,0.01617822,1
9/14/12,0.012612289,0.011504165,0.003951115,1
9/17/12,9.12E-05,-0.007667262,-0.003129529,1
9/18/12,-0.001317153,-0.00069164,-0.001280598,1
9/19/12,0.008139118,0.003855842,0.001184782,1
9/20/12,-0.004778116,-0.017211224,-0.000540853,1
9/21/12,-0.000178694,-0.006458012,-7.53E-05,1
9/24/12,-0.012133999,0.003619426,-0.002235143,1
9/25/12,-0.009237742,-0.011854327,-0.010557356,1
9/26/12,-0.008613235,-0.003783465,-0.005753239,1
9/27/12,0.01138354,0.012387843,0.009602673,1
9/28/12,-0.000331021,-0.010004336,-0.004487822,1
2010-01-12,0.005921972,0.001448728,0.002648035,1
2010-02-12,0.005036244,0.006025914,0.0008719,1
2010-03-12,0.003588674,0.005295157,0.003617864,1
2010-04-12,0.010035881,0.009491886,0.007148798,1
2010-05-12,-0.005796385,-0.001924863,-0.000321661,1
2010-08-12,-0.003710217,-0.000307721,-0.00346269,1
2010-09-12,-0.009484225,-0.003567193,-0.009940165,1
2010-10-12,-0.011643492,-0.001062737,-0.00620731,1
2010-11-12,0.002085768,0.004575035,0.000195435,1
2010-12-12,-0.004828573,0.00254266,-0.002970545,1
10/15/12,0.010044444,0.009437241,0.008045443,1
10/16/12,0.012025229,0.010805756,0.010217529,1
10/17/12,0.01090852,0.005691251,0.004108613,1
10/18/12,-0.010672397,-0.002280953,-0.002446673,1
10/19/12,-0.013842239,-0.022110906,-0.016710127,1
10/22/12,-0.004746298,0.004256041,0.000439482,1
10/23/12,-0.012530571,-0.01054241,-0.014549262,1
10/24/12,0.01501988,-0.011658518,-0.003090163,1
10/25/12,-0.001312704,0.007462711,0.002991086,1
10/26/12,0.004063954,-0.006028376,-0.000729227,1
10/29/12,0,0,0,1
10/30/12,0,0,0,1
10/31/12,-0.004053292,0.012121632,0.000155802,1
2011-01-12,0.011835795,0.003012202,0.010867261,1
2011-02-12,-0.00649164,-0.014301104,-0.009423708,1
2011-05-12,0.001240917,0.001486369,0.00216143,1
2011-06-12,0.012086108,0.015133829,0.007822506,1
2011-07-12,-0.029492703,-0.018509335,-0.023990495,1
2011-08-12,-0.007700539,-0.012298035,-0.012279919,1
2011-09-12,-0.001528413,0.000196647,0.001697276,1
2011-12-12,0.014592286,0.003205667,0.00013044,1
11/13/12,-0.005706012,-0.009439973,-0.003993384,1
11/14/12,-0.005103004,-0.019710092,-0.013948842,1
11/15/12,-0.001346269,-0.007749304,-0.001594791,1
11/16/12,0.01478781,0.001016945,0.004828239,1
11/19/12,0.01215111,0.016523421,0.01966737,1
11/20/12,0.004095203,-0.001615709,0.000663135,1
11/21/12,0.012961892,0.002354973,0.002317515,1
11/22/12,0,0,0,1
11/23/12,0.008153603,0.011434927,0.012942206,1
11/26/12,0.000192428,0.0029876,-0.002031655,1
11/27/12,-0.008134124,0.006278994,-0.005240224,1
11/28/12,0.009978975,0.007704702,0.007825251,1
11/29/12,0.006502522,0.004255877,0.004260626,1
11/30/12,0.000528224,0.002769917,0.000162422,1
2012-03-12,-0.006684504,-0.002922519,-0.004756454,1
2012-04-12,-0.002200371,0.004649999,-0.001711338,1
2012-05-12,0.011187083,0.004334271,0.001583622,1
2012-06-12,0.000864682,0.004756667,0.003301198,1
2012-07-12,0.005210573,0.004231897,0.002916658,1
2012-10-12,-0.002010281,0.002004078,0.000338431,1
2012-11-12,0.008684022,0.003891408,0.00652759,1
2012-12-12,0.000908627,0.003579012,0.000448129,1
12/13/12,-0.004487363,-0.006131049,-0.006341469,1
12/14/12,-0.009458939,0.002083544,-0.004143979,1
12/17/12,0.013697119,0.001981681,0.011800667,1
12/18/12,0.016496522,0.007931204,0.011421148,1
12/19/12,-0.007968034,-0.000432522,-0.007618159,1
12/20/12,0.003075608,0.003377249,0.005473186,1
12/21/12,-0.012957006,-0.006989462,-0.009423002,1
12/24/12,-2.11E-05,-0.001833099,-0.002443286,1
12/25/12,0,0,0,1
12/26/12,-0.008428252,0.003558337,-0.004798902,1
12/27/12,-0.003579355,-0.002254601,-0.001219199,1
12/28/12,-0.010511744,-0.007682159,-0.011111501,1
12/31/12,0.017830997,0.016431668,0.016800107,1
2001-01-13,0,0,0,1
2001-02-13,0.027128052,0.02860432,0.025086045,1
2001-03-13,0.000366243,0.029729722,-0.002087762,1
2001-04-13,0.009454181,0.001726479,0.004853317,1
2001-07-13,0.005445579,-0.020431159,-0.003128033,1
2001-08-13,-0.001353935,0.001329644,-0.003247646,1
2001-09-13,0.007884831,0.003055827,0.002652349,1
2001-10-13,0.006192736,0.008168176,0.007568717,1
2001-11-13,0.003087449,0.000775512,-4.76E-05,1
1/14/13,-0.00030117,-0.007366302,-0.000931108,1
1/15/13,-0.002163947,0.009870957,0.001128093,1
1/16/13,-0.00362843,0.001475611,0.000196946,1
1/17/13,0.004219648,0.003045178,0.005627103,1
1/18/13,-0.00099413,6.84E-05,0.003397466,1
1/21/13,0,0,0,1
1/22/13,0.003974637,0.005405948,0.004418279,1
1/23/13,-0.001446161,-0.001558706,0.001506342,1
1/24/13,0.008125801,0.004547382,6.69E-06,1
1/25/13,0.007558645,0.003617365,0.005430699,1
1/28/13,-0.003224315,-0.000159382,-0.001851396,1
1/29/13,-0.00477914,-0.003016652,0.005093062,1
1/30/13,-0.000546618,-0.009724503,-0.003907241,1
1/31/13,-0.005124,-0.013393988,-0.002566608,1
2002-01-13,0.006023683,0.006142569,0.010002474,1
2002-04-13,-0.017445363,-0.012467913,-0.011605778,1
2002-05-13,0.01470116,0.01204284,0.01036258,1
2002-06-13,-0.002381773,0.007243331,0.000549049,1
2002-07-13,-0.003365122,-0.001680431,-0.001807044,1
2002-08-13,0.003706528,-0.000823044,0.005641969,1
