Dates,EXC,F,APTV,STZ,EL,SPWR,CO,WMT,HD,NEE,CSX,MCD,SPG,FSLR,NSC,Party
2013-03-27,26.38308144,9.535527229,33.70057297,44.81383896,58.60949326,11.44999981,2.793130875,63.23705292,59.98146057,62.44041824,21.40470123,80.55032349,115.302948,27.43000031,64.90062714,1
2013-03-28,26.7319622,9.485034943,33.60975266,45.03125,59.06148148,11.53999996,2.871534348,63.27933884,60.09340286,63.09015656,21.65083504,81.1937561,114.8394165,26.95999908,65.58127594,1
2013-03-29,26.7319622,9.485034943,33.60975266,45.03125,59.06148148,11.53999996,2.871534348,63.27933884,60.09340286,63.09015656,21.65083504,81.1937561,114.8394165,26.95999908,65.58127594,1
2013-04-01,26.63893127,9.304711342,33.30695724,44.70986557,58.72019196,11.18999958,2.802931309,63.7867012,59.99865341,62.92772675,21.27284622,80.67251587,115.3898773,26.81999969,64.76447296,1
2013-04-02,26.89476776,9.38405323,33.39023209,46.1182785,60.21446609,10.73999977,2.881334782,64.28562927,61.1612587,63.4800148,21.26405907,81.65801239,116.5848846,26.26000023,64.87510681,1
2013-04-03,26.74746895,9.146027565,32.82249069,45.70236588,59.84551239,9.68999958,2.83233285,64.26873779,60.59288025,63.60995865,21.05308533,80.83539581,117.3309097,26.10000038,63.94769287,1
2013-04-04,26.9180336,9.124386787,32.74679565,45.60784531,59.52267456,9.840000153,2.822532415,64.43787384,60.87707138,64.3490448,20.89485931,81.95935822,118.4897232,26.45999908,62.84162903,1
2013-04-05,27.24365044,8.972915649,32.35316849,45.22029877,58.26820755,9.409999847,2.83233285,64.59854126,60.33453751,64.60081482,20.95638657,82.60277557,120.3945313,26.44000053,63.40315628,1
2013-04-08,27.4684906,9.218154907,32.16392899,45.91032791,59.39353561,9.729999542,2.802931309,65.35962677,61.33349609,64.9256897,21.05308533,82.66794586,122.4731827,27.04000092,64.11785889,1
2013-04-09,27.68556023,9.232584953,32.17148972,45.96704102,59.47655106,11.39000034,2.783330202,66.06150055,61.31627655,64.31655884,21.00913429,82.30957031,122.4804001,39.34999847,63.28406906,1
2013-04-10,28.01893997,9.463396072,33.03445435,46.09936905,60.40816879,10.77999973,2.842133045,65.42726898,61.73823929,64.8607254,21.30800629,82.65978241,123.6827164,36.31999969,64.51776123,1
2013-04-11,28.04995918,9.773555756,33.49619675,46.71377563,62.31755829,11.05000019,2.793130875,65.78244019,61.91907501,64.84445953,21.34317017,83.06702423,126.2176132,37.18999863,64.82405853,1
2013-04-12,28.08096313,9.759124756,33.98067474,46.49637985,62.94479752,11.06000042,2.793130875,66.43357849,63.40034103,64.56021118,21.54535103,84.37014771,125.7758255,37.11000061,65.35158539,1
2013-04-15,27.78635788,9.340776443,32.03523254,45.54167557,62.16998291,10.15999985,2.83233285,66.35748291,62.20329666,64.12162018,20.63114166,83.19734192,123.4436951,36.00999832,63.05434799,1
2013-04-16,27.91040039,9.463396072,32.96632767,45.47551727,62.62195206,10.56999969,2.704926729,66.5350647,62.40135956,64.7388916,21.22010231,83.92219543,126.3696899,37.56000137,64.5517807,1
2013-04-17,27.96466637,9.326350212,31.69459915,44.80439758,61.53352356,10.31000042,2.744128466,66.39131165,62.69416428,64.1784668,20.66630936,83.51496887,125.1529694,37.33000183,62.71402359,1
2013-04-18,28.26703072,9.196515083,30.99061012,44.74767685,61.99473953,10.10999966,2.734328032,65.24970245,62.4185791,64.04040527,20.88607216,83.00186157,125.2326126,37.66999817,62.84162903,1
2013-04-19,28.43759537,9.326350212,31.67189217,45.86306381,64.26383209,10.14000034,2.7539289,66.2052536,63.72759247,65.03939819,20.83333015,81.38108826,127.5502701,38.09999847,63.59885025,1
2013-04-22,28.42984772,9.420119286,31.95197296,45.17303848,64.19003296,10.53999996,2.7539289,65.93465424,63.60700607,64.90130615,20.92123222,80.89241791,127.10849,38.75,63.86262512,1
2013-04-23,28.58489418,9.636507034,32.48942566,46.21279526,64.91873932,11.10000038,2.763729334,66.88178253,63.19364166,65.06373596,20.92123222,81.25076294,127.4995041,40.34000015,64.52622986,1
2013-04-24,28.80973244,9.614868164,33.147995,45.40934753,63.4797821,12.26000023,2.7539289,65.98538971,63.10754013,65.42922974,21.0882473,82.27696991,128.0789948,45.11000061,63.74350357,1
2013-04-25,28.83299446,9.71585083,33.82170486,45.81580353,63.58124924,12.15999985,2.773529768,66.5096817,63.18503952,65.33177185,21.3607502,82.21183014,127.477829,44.47000122,64.52622986,1
2013-04-26,28.94153976,9.860107422,33.83684921,45.17303848,63.53515244,13.25,2.783330202,66.83948517,63.16781616,65.41297913,21.42228699,82.17111969,127.1953964,44.08000183,64.28804016,1
2013-04-29,29.29041481,9.852894783,34.31374359,45.13522339,63.57202911,13.65999985,2.744128466,66.28981781,63.44340897,65.99775696,21.633255,83.22175598,127.4633713,45.56999969,65.17287445,1
2013-04-30,29.0810833,9.888960838,34.97988892,46.64761353,63.96865082,13.59000015,2.83233285,65.72322083,63.16781616,66.62314606,21.61567497,83.1891861,128.9697876,46.56000137,65.87055969,1
2013-05-01,28.49186134,9.721842766,34.41971588,46.5341835,63.45211792,13,2.861733913,66.01076508,62.65972137,66.05459595,21.15857124,82.57020569,127.8834,45.77999878,64.39762878,1
2013-05-02,28.17399979,9.7436409,34.44242477,47.17694473,65.12167358,15.28999996,2.851933479,66.34901428,63.15058517,66.37947083,21.36954117,83.1240387,128.9408875,46.43999863,65.48519897,1
2013-05-03,27.76309204,10.04881096,34.62410355,47.46051788,65.70278931,14.86999989,2.842133045,67.0170517,63.69313049,66.39572144,21.80906105,83.82446289,129.9620819,46,66.63269043,1
2013-05-06,27.32892799,10.23772717,35.02528763,47.47941589,64.5682373,15.85999966,2.842133045,66.66189575,64.81269073,65.4617157,22.17825699,83.13217163,129.9113617,47.68999863,66.64128876,1
2013-05-07,27.53050423,10.3103857,35.0555687,47.40381241,64.85417175,15.42000008,2.861733913,66.66189575,64.64904785,66.37137604,22.26616669,83.31135559,129.5492096,43.43000031,67.14650726,1
2013-05-08,27.68556023,10.32491875,34.89660263,47.16749954,64.57744598,15.35999966,2.881334782,66.5683136,64.9504776,65.73786926,22.52988243,82.21995544,130.6138763,45.20999908,67.73740387,1
2013-05-09,27.6002903,10.3176527,34.24561691,46.12772751,63.89486313,16.31999969,2.959738493,66.69593048,65.33802032,64.84445953,22.35407448,81.1937561,129.5709381,47.11999893,67.30065918,1
2013-05-10,27.71657753,10.25226021,34.36672211,46.64761353,65.53676605,18,2.851933479,67.11277771,65.45857239,64.97441101,22.35407448,81.60912323,129.9113617,49.34000015,67.66033173,1
2013-05-13,27.31772232,10.17960072,34.6425972,46.65705872,65.50907898,18.72999954,2.851933479,66.78100586,66.02694702,64.66577911,22.24858475,81.7557373,130.3386993,50.45000076,67.13796234,1
2013-05-14,27.37246513,10.36851406,35.22807693,47.38489914,66.22854614,19.03000069,2.793130875,67.01918793,66.58670807,65.12871552,22.6441555,82.42357635,129.8099518,50.61999893,68.55091858,1
2013-05-15,27.52105904,10.65915203,35.3801651,47.48887634,66.0717392,20.64999962,2.822532415,67.93798828,67.06897736,65.91654968,22.76722145,83.03442383,130.9858704,50.06999969,68.81640625,1
2013-05-16,27.20822906,10.6373539,35.7375412,48.92564774,65.28768158,19.95000076,2.822532415,66.78100586,66.09583282,65.32365417,22.59141159,82.35842133,129.4835968,48.36999893,67.93437958,1
2013-05-17,27.48977852,10.95705414,36.89330292,49.35099411,65.35225677,21.06999969,2.763729334,66.24506378,66.19058228,65.86781311,22.78479958,82.70050049,131.1535492,49.97999954,68.70509338,1
2013-05-20,27.36464882,10.93525982,37.09860611,48.63261795,65.91493988,22.70000076,2.802931309,65.84521484,66.10443878,65.16933441,22.96060753,82.70050049,130.5045013,54.88999939,68.72221375,1
2013-05-21,27.38028336,10.86259937,37.29629517,49.04852295,65.60132599,21,2.793130875,65.83669281,67.78377533,65.37239838,22.97818756,83.1891861,131.4306793,55.63000107,68.49100494,1
2013-05-22,27.05963898,10.87713146,37.08339691,48.67987823,64.69735718,19.19000053,2.783330202,65.53046417,68.62773132,64.29217529,22.6441555,82.86339569,128.3751221,52.40000153,66.64982605,1
2013-05-23,27.15348625,10.76087475,36.76403427,49.03907776,64.87261963,19.12000084,2.744128466,64.93495941,67.95600128,63.52875137,22.2837429,82.28513336,126.5885391,51.58000183,66.32442474,1
2013-05-24,27.09873581,10.74634266,36.53593063,50.09773636,65.44451141,19.62999916,2.744128466,65.76865387,68.02487946,62.78150177,22.41560173,81.68243408,127.2302551,51.54999924,66.48712158,1
2013-05-27,27.09873581,10.74634266,36.53593063,50.09773636,65.44451141,19.62999916,2.744128466,65.76865387,68.02487946,62.78150177,22.41560173,81.68243408,127.2302551,51.54999924,66.48712158,1
2013-05-28,25.05753899,11.10237312,37.88179016,50.54199219,65.53676605,19.62999916,2.734328032,65.77716064,68.73967743,62.55411148,22.23978996,82.45617676,127.9376144,51.11000061,66.46144867,1
2013-05-29,24.75252914,11.35668278,37.67649841,50.61761856,64.00166321,19.63999939,2.783330202,64.84989166,68.45548248,61.49827957,22.27516747,80.67251587,125.3342361,51.75999832,65.84485626,1
2013-05-30,24.63521957,11.55286217,37.47118759,51.38326645,64.34381104,20.32999992,2.704926729,64.33945465,68.41241455,62.03083038,22.51392365,79.67928314,123.9705658,55.15000153,66.59846497,1
2013-05-31,24.51009178,11.39301395,37.11380386,50.10719299,62.67929459,19.30999947,2.734328032,63.66736984,67.74071503,61.95711517,22.29285049,79.26885986,121.3744812,54.38999939,65.58795166,1
2013-06-03,24.72125053,11.54559803,37.18223953,50.48528671,62.42037582,18.85000038,2.822532415,64.3904953,68.10240173,62.4978714,22.2663269,80.40983582,121.5494614,53.33000183,65.99900055,1
2013-06-04,24.70560455,11.46567154,37.07579803,49.25647736,62.39262009,18.67000008,2.744128466,64.6031723,66.31956482,62.66991043,21.87723923,80.74638367,120.8056641,52.61999893,65.93904877,1
2013-06-05,24.56483269,11.0805769,36.58916473,49.10523605,61.47711563,18.46999931,2.704926729,64.01616669,64.99544525,62.26025772,21.4174099,79.14574432,119.5367889,51.02999878,64.77443695,1
2013-06-06,24.63521957,11.21863079,37.55482864,49.47388077,61.00550079,19.37000084,2.734328032,64.33945465,66.86480713,63.40729523,21.86839485,79.35916138,121.4619446,53.25999832,65.77636719,1
2013-06-07,24.52573013,11.42934132,38.32279968,50.41911697,62.99371338,19.63999939,2.773529768,64.93495941,68.14565277,64.56256104,22.12483788,80.67250061,121.972435,53.09000015,66.29018402,1
2013-06-10,24.54918671,11.41480732,38.52049637,49.90869141,62.51281357,21.44000053,2.763729334,64.44154358,67.27157593,64.4642334,22.17789841,81.69855499,120.5212555,56.40000153,66.77830505,1
2013-06-11,24.40059853,11.2694912,37.94261932,49.30374146,62.65153885,20.05999947,2.812731743,64.01616669,67.16772461,64.61989594,21.90377045,80.63145447,118.2971268,52.29000092,65.51944733,1
2013-06-12,23.7749424,11.16776562,38.0186615,48.68932343,62.3463707,19.12000084,2.802931309,63.66736984,66.12050629,63.70225525,21.97450829,80.63967896,116.4375,46.65999985,64.78297424,1
2013-06-13,24.01738167,11.3203516,38.82464218,49.16194534,62.92895889,19.72999954,2.783330202,63.80349731,66.23299408,64.83293152,22.16020966,81.16499329,120.3972855,45.84999847,65.93904877,1
2013-06-14,23.95481491,11.16776562,38.94631577,49.17140579,63.26188278,19,2.802931309,63.69290924,66.28492737,65.3245163,22.05409813,80.78744507,121.090065,44.70999908,65.22829437,1
2013-06-17,24.03302765,11.29855442,38.93870544,49.48332977,64.91717529,19.20999908,2.812731743,63.76096344,65.89551544,66.08649445,21.96566582,81.0500946,122.8767166,45.34000015,65.47665405,1
2013-06-18,24.36149597,11.37121296,39.48617935,49.71018982,64.47328186,19.52000046,2.851933479,64.42453766,66.80422211,66.84844208,22.36359215,81.87915039,122.0016098,45.95999908,65.96475983,1
2013-06-19,23.99392509,11.1314373,39.60783386,48.86892319,63.23411942,19.04000092,2.881334782,63.34412766,65.71373749,65.70139313,21.75343704,81.10754395,118.5158463,44.54000092,64.61173248,1
2013-06-20,23.38390923,10.76814175,38.20874786,47.62120438,60.58010864,17.93000031,2.714727163,62.12759781,63.93092728,63.35812759,21.18749237,79.44944763,112.7256775,41.97000122,62.92472458,1
2013-06-21,23.69673347,10.89892769,37.78293228,47.72518158,60.83903885,18.34000015,2.83233285,62.53593063,63.88763428,64.17744446,20.75419426,79.81061554,114.184166,41.36999893,62.42802811,1
2013-06-24,23.9469986,10.65915203,36.62717438,47.57394791,59.86804962,17.88999939,2.773529768,63.12293625,63.61935425,64.21841431,20.02907753,79.85984039,113.0173874,41.25,60.33852386,1
2013-06-25,24.30675125,10.87713146,37.26588821,47.7440834,59.86804962,18.90999985,2.773529768,63.26757813,64.16460419,64.72642517,20.46237946,80.04865265,114.3664703,44.47999954,62.08548737,1
2013-06-26,24.5179081,11.10963821,38.47489166,48.57590103,60.70032883,20.29000092,2.783330202,63.81200409,65.48871613,65.4146347,20.54196739,81.132164,115.4165878,45.11999893,62.81339264,1
2013-06-27,24.31457329,11.37121296,38.77902222,49.02961731,61.46786118,20.30999947,2.802931309,64.02469635,66.00798035,65.88983917,20.74534988,81.79704285,117.1740494,44.5,62.93326187,1
2013-06-28,24.15033531,11.24042988,38.54331207,49.26592255,60.82053757,20.70000076,2.7539289,63.36963272,67.04652405,66.75830841,20.5065937,81.26351929,115.1613617,44.81000137,62.21393585,1
2013-07-01,23.71237183,11.43660927,39.5089798,50.23952484,61.90249634,21.39999962,2.7539289,63.45471573,66.52728271,65.73419189,20.53312302,81.93659973,114.9644775,46.31000137,62.17969131,1
2013-07-02,23.63416481,11.75630951,39.48617935,48.44356918,62.37411118,22.02000046,2.842133045,63.5567894,66.90807343,65.82430267,20.43585014,82.02688599,118.5960541,45.16999817,61.86283875,1
2013-07-03,23.52467537,11.93795776,39.25045395,47.69683075,62.18915939,22.15999985,2.812731743,63.59932709,67.27157593,65.64405823,20.3651104,82.37165833,115.9343719,45.54999924,61.3661499,1
2013-07-04,23.52467537,11.93795776,39.25045395,47.69683075,62.18915939,22.15999985,2.812731743,63.59932709,67.27157593,65.64405823,20.3651104,82.37165833,115.9343719,45.54999924,61.3661499,1
2013-07-05,23.2587738,12.13414097,39.8587532,47.81970978,62.81800461,24.43000031,2.802931309,63.98216248,67.75622559,65.4883728,20.56849861,81.96942139,116.291687,46.40000153,61.93990326,1
2013-07-08,23.81404877,12.21406364,40.77881241,48.17890549,62.80874634,23.80999947,2.802931309,65.25823975,68.56108856,66.08649445,20.57733536,81.98584747,116.1093674,46.06000137,62.39377975,1
2013-07-09,24.09559059,12.23586464,40.89287186,48.453022,61.57881546,23.10000038,3.067543745,65.53046417,68.97650909,66.65180206,21.27592278,82.07613373,117.9324722,44.91999817,63.70398712,1
2013-07-10,23.90789604,12.14867115,40.89287186,48.42465973,61.9857254,23.84000015,3.292954206,65.30925751,68.71686554,66.8812561,21.14327812,82.06793976,117.2615433,44.65000153,62.87332153,1
2013-07-11,24.24418831,12.33758545,41.64562988,49.35099411,62.93820572,25.35000038,3.312555313,66.0408783,69.11497498,68.19213867,21.56773376,82.7328186,119.6461563,46.47000122,64.17498779,1
2013-07-12,24.27546883,12.43204308,41.76729202,49.44552612,63.30810928,25.95000076,3.322355747,66.0408783,69.70348358,68.83123016,21.54120827,83.38127136,118.8658981,47.65000153,64.39762878,1
2013-07-15,24.67432213,12.43930912,41.82052231,49.38881302,62.36488724,26.98999977,3.645770788,65.53046417,69.58232117,70.00285339,21.52352524,82.69998932,118.7929382,50.27000046,64.76585388,1
2013-07-16,24.61175728,12.06147957,41.0601387,49.52114487,61.7545433,25.69000053,3.675171852,65.81969452,69.42654419,69.60958099,21.78880692,82.80669403,118.8658981,48.90999985,65.21972656,1
2013-07-17,24.58047485,12.19226933,41.39470673,49.00125885,61.33840942,25.79000092,3.62616992,65.67507172,69.61693573,69.48666382,22.19557762,82.16644287,118.7200394,49.06000137,65.48519897,1
2013-07-18,24.89330673,12.30125523,41.88896179,49.04852295,61.71754837,25.73999977,3.62616992,65.79418182,69.25344849,69.99465179,22.59350967,82.2321167,120.1201782,48.86000061,66.48712158,1
2013-07-19,25.05753899,12.17773533,41.78250122,49.17140579,62.48508835,25.51000023,3.390958786,66.42369843,69.14093018,69.60958099,22.45202637,82.30599213,120.2951889,48.31000137,66.86392975,1
2013-07-22,25.26869774,12.38118172,41.89655685,49.32263947,61.65281296,26.22999954,3.371357918,66.24506378,69.23612976,69.54400635,22.39012337,80.09791565,121.090065,49.04999924,66.26446533,1
2013-07-23,25.10446167,12.30852222,41.53918076,48.67987823,60.06225204,25.79000092,3.234151363,66.82353973,69.40058136,69.47847748,22.34590912,79.42481232,121.0390167,48,65.82772827,1
2013-07-24,24.38495827,12.62095833,42.19309616,48.11274338,59.84031677,25.26000023,3.204750061,66.55132294,69.46980286,68.62637329,22.05409813,79.34274292,119.8940964,46.75999832,63.935215,1
2013-07-25,24.6430397,12.32305431,42.22350693,47.2620163,60.37667465,25.88999939,3.243951797,66.364151,68.3620224,68.88855743,22.07178307,80.02404022,119.4419632,47.54000092,63.42995071,1
2013-07-26,24.75252914,12.36664772,42.36798096,47.8291626,61.21818924,25.92000008,3.371357918,66.35564423,68.14565277,68.78203583,21.8241787,80.46730042,119.9889297,47.54999924,63.30150986,1
2013-07-29,24.78381157,12.41024685,41.97258759,48.31123734,61.03323364,26.15999985,3.704573393,66.34712219,68.08511353,69.47026825,21.79764938,80.33596039,118.9023514,47.29999924,63.25014114,1
2013-07-30,24.60394096,12.41024685,42.06383896,48.70823288,60.66333389,28.10000038,4.106391907,66.2620697,68.02450562,70.85494232,21.85070419,80.74638367,117.9324722,48.47999954,62.9846611,1
2013-07-31,23.92353249,12.33716011,40.84724045,49.23757172,60.70957565,27.64999962,3.969186068,66.30461121,68.39664459,70.96146393,21.93913651,80.50833893,116.7219162,49.22000122,63.09676361,1
2013-08-01,24.08777618,12.56372833,42.1474762,50.18281174,61.76378632,23.89999962,4.086791039,66.54282379,68.05910492,72.33790588,22.49623871,81.26351929,115.9270401,48.15000153,65.54613495,1
2013-08-02,23.9469986,12.79029846,42.46683884,50.49473572,61.85625839,23.89999962,4.037789345,66.99368286,69.43520355,72.05115509,23.03565025,81.42768097,114.9352798,47.29999924,65.11490631,1
2013-08-05,23.95481491,12.56372833,42.51247406,51.06189346,62.21692276,24.59000015,4.14559412,67.01069641,68.94190216,71.34654236,22.86764336,81.51795959,114.4248276,47.86000061,64.52842712,1
2013-08-06,23.65762901,12.44678879,42.29956055,51.14694595,62.35561752,23.95000076,4.096591473,66.24506378,69.27941895,71.13349152,22.6465683,81.00906372,114.0164261,46.75,63.76084518,1
2013-08-07,24.1190567,12.25676441,41.75209045,51.01462173,61.62508011,21.57999992,4.27300024,66.21939087,68.22356415,71.08434296,22.4697094,80.71356964,114.3883362,40.47000122,63.8988533,1
2013-08-08,24.5179081,12.41024494,42.23873138,51.67628098,61.03323364,21.21999931,4.292601109,66.11666107,69.27074432,70.97782898,22.83226967,80.47548676,114.0164261,40.50999832,64.17485046,1
2013-08-09,24.44752312,12.43947792,42.24632645,51.28873825,61.57881546,22.07999992,4.243598461,65.81712341,68.34472656,70.67466736,22.72615242,80.13075256,115.1832504,41.02000046,63.80397415,1
2013-08-12,24.29110527,12.47602177,42.33757401,51.10914612,61.56959534,22.21999931,4.27300024,65.97116852,68.54376984,70.12573242,22.46086693,79.65467072,114.7019501,40.56999969,64.12308502,1
2013-08-13,24.03042221,12.46871376,43.18918991,51.7141037,61.44936752,22.32999992,4.322002411,65.78287506,68.75148773,69.72428131,22.39012337,79.17037201,113.1778259,38.88999939,64.07136536,1
2013-08-14,24.04621887,12.34446621,42.39008713,51.44943237,60.22870636,21.95999908,4.282800198,65.38918304,67.02059937,69.16713715,22.3724308,78.89128113,112.2167358,38.84000015,63.62285995,1
2013-08-15,24.06991768,12.00826359,41.35990143,50.67433548,62.29089355,20.65999985,4.057390213,63.68597412,65.03005219,68.00370026,22.24863625,78.30027771,110.0263519,37.63000107,63.43313599,1
2013-08-16,23.825037,11.91324997,41.93985367,50.98626709,62.18915939,21.35000038,4.184795856,63.42921066,65.23775482,67.30728149,22.24863625,78.00474548,106.7995911,38.15999985,63.82122803,1
2013-08-19,23.58804703,11.78169632,41.74907684,50.88228989,61.72679901,20.57999992,4.096591473,62.97560501,65.09060669,66.80749512,22.00988007,78.37415314,105.2707214,37.09000015,62.91565323,1
2013-08-20,23.79343796,11.92055893,41.76434708,51.24148178,61.82851028,21.29000092,4.06719017,62.67602539,64.29440308,67.34004974,21.94798279,78.39054871,107.2626419,38.52000046,62.97602844,1
2013-08-21,23.58804703,11.87670708,41.53541565,50.98626709,61.32915497,22.43000031,4.125993252,62.94991302,63.80974197,66.18480682,21.77996445,78.07042694,106.5422974,38.54999924,62.54478455,1
2013-08-22,24.26741028,11.99364567,41.75671005,52.15836334,62.20765686,23,4.233798504,62.87288284,64.04343414,66.34047699,22.2663269,78.35772705,107.5787125,39.02000046,63.60562515,1
2013-08-23,24.45699883,12.02288246,42.39771652,52.80112076,63.02145004,22.95000076,4.214197159,62.85575104,63.94822693,66.70097351,22.42549515,78.0868454,108.4166183,38.97000122,64.21795654,1
2013-08-26,24.25160789,11.99364567,42.45875168,52.64043427,62.20765686,22.77000046,4.184795856,62.50485992,65.28101349,66.00455475,22.50508118,78.23458862,108.1446991,38.77999878,64.38179779,1
2013-08-27,24.14101601,11.60628319,41.15386581,51.98822403,60.70032883,21.10000038,4.057390213,62.35936737,64.14727783,66.43878174,21.93913651,77.84880066,107.1229858,36.84000015,62.86391449,1
2013-08-28,24.25950623,11.70860767,42.20693207,51.60066605,60.62614441,21.64999962,3.743775129,61.94853973,64.93484497,66.9757309,22.00141525,78.86665344,106.7775497,36.91999817,63.02776337,1
2013-08-29,24.03042221,12.05942631,42.35955811,51.58176422,60.61688232,21.81999969,3.763375998,61.99134064,64.95214081,66.54618835,22.09038544,78.49427795,107.5640335,37.52000046,62.7000351,1
2013-08-30,24.08572197,11.83285809,41.98563766,51.27928925,60.60759354,21.48999977,3.753575563,62.46204758,64.46751404,66.38097382,21.89465523,78.08055115,107.0421371,36.72000122,62.23431396,1
2013-09-02,24.08572197,11.83285809,41.98563766,51.27928925,60.60759354,21.48999977,3.753575563,62.46204758,64.46751404,66.38097382,21.89465523,78.08055115,107.0421371,36.72000122,62.23431396,1
2013-09-03,23.76973152,11.94248486,42.71820831,52.15836334,61.44216919,22.12999916,3.782977104,62.20529938,64.29351044,65.89361572,22.16154861,78.21294403,106.1674423,36.86999893,62.58791351,1
2013-09-04,23.76973152,12.35908604,43.25238419,52.94291306,62.41579819,22.36000061,3.753575563,62.4021492,64.50231171,66.1661911,22.49962616,78.74254608,106.2629929,36.47000122,63.76947403,1
2013-09-05,23.7381382,12.64412403,43.85522079,53.42497635,62.47144318,22.60000038,3.782977104,62.19673538,63.50179291,66.05052948,22.62418365,79.15626526,104.7709122,38.36000061,63.93335342,1
2013-09-06,23.94352913,12.42486382,43.11501312,54.5214653,62.6661644,23.04999924,3.77317667,62.12825775,63.24946976,66.09185791,22.64197159,79.65274048,106.5349808,37.45000076,64.15758514,1
2013-09-09,23.89612961,12.6514349,43.14554596,54.75777435,64.43731689,23.80999947,3.77317667,62.91567993,64.01509094,66.27360535,22.8288002,79.80996704,109.1075592,38.24000168,64.65779877,1
2013-09-10,24.27531052,12.82684517,43.80181503,55.05080032,63.95511246,24.15999985,3.782977104,63.30081177,64.90250397,66.5874939,23.18466377,80.17406464,109.3207321,39.72999954,65.83937073,1
2013-09-11,23.79343796,12.8195343,43.99259567,55.19258881,64.62277222,23.86000061,3.77317667,63.37785339,65.28530884,65.76143646,23.28253555,80.64573669,109.6074066,39.59999847,65.82209778,1
2013-09-12,23.71443939,12.70990276,43.16081238,54.86174393,65.21622467,23.28000069,3.675171852,63.25803375,65.59851837,65.48057556,22.94446182,80.41402435,109.0046616,38.34000015,65.02867126,1
2013-09-13,23.83293533,12.68067074,43.4202652,55.48560715,65.6520462,23.62999916,3.665371418,63.64318466,65.34621429,65.43927765,23.18466377,80.55471039,109.1663589,38.22000122,65.23564911,1
2013-09-16,23.87242889,12.68067074,43.51183319,55.59904099,65.93951416,24.40999985,3.381158352,64.0026474,65.72033691,65.39797211,23.31811714,80.85259247,111.511116,38.47999954,65.92560577,1
2013-09-17,23.96722603,12.74644756,43.55762863,56.10000992,66.14350891,24.27000046,3.410559654,64.31931305,65.94651031,65.25756836,23.31811714,81.02638245,111.3053207,38.50999832,66.28783417,1
2013-09-18,24.50439262,12.88531399,43.77128983,56.40248489,66.92243195,25,3.390958786,65.40628815,67.31243896,68.1900177,23.74515724,81.67181396,113.5324554,39.5,67.11578369,1
2013-09-19,24.36220932,12.90724182,44.34361267,55.46670532,67.16353607,24.79000092,3.35175705,65.22657013,68.30420685,68.31391144,23.79853821,81.02638245,113.5765228,39.83000183,67.41764069,1
2013-09-20,23.8013382,12.70990276,44.25967026,54.10554886,66.53295898,24.14999962,3.322355747,64.90131378,66.99051666,66.65357971,23.50494766,80.1823349,110.9892654,39.02000046,67.02953339,1
2013-09-23,24.03042221,12.57103825,43.73313904,54.32297897,65.61495972,23.55999947,3.4987638,65.40628815,66.04223633,67.09137726,23.30922699,80.49677277,111.2024155,38.77999878,67.36590576,1
2013-09-24,24.10941887,12.6148901,44.24440384,54.25679779,66.3104248,24.12000084,3.488963366,64.8328476,66.15531158,67.09137726,23.20246124,80.9105072,110.2542191,39.04000092,67.51251221,1
2013-09-25,23.94352913,12.56372833,44.00785065,54.32297897,65.9673233,25.42000008,3.420360088,63.89139938,65.70289612,66.35620117,23.07790565,80.77811432,110.4306259,40.38999939,67.15029144,1
2013-09-26,23.76973152,12.62219524,44.54201126,54.39858246,65.59640503,25.45000076,3.390958786,63.86572647,66.18141937,66.44705963,23.11349487,81.24977112,111.1876907,40.45000076,67.52976227,1
2013-09-27,23.49325371,12.46140575,44.59543991,53.85980225,65.29966736,26.15999985,4.076990604,63.64318466,66.08570862,66.14141083,22.99784088,80.36438751,110.327713,40.70999908,67.08991241,1
2013-09-30,23.41425705,12.32985115,44.58016586,54.25679779,64.81747437,26.15999985,3.724174261,63.30081177,65.99000549,66.21576691,22.89997673,79.61138153,108.9532089,40.20999908,66.71041107,1
2013-10-01,23.41425705,12.56372833,44.89304352,54.71995926,65.37385559,27.29000092,3.724174261,62.98416519,66.34672546,66.14141083,23.26473427,79.54516602,109.9161148,42.13999939,67.46937561,1
2013-10-02,23.4695549,12.57834625,44.41991043,55.06970596,65.2904129,28.01000023,3.861380816,63.09541702,66.39892578,66.42229462,23.19356728,78.84183502,111.4229202,42.97999954,67.71949005,1
2013-10-03,23.04297638,12.38831806,43.90865326,56.85620117,64.39096069,27.57999992,3.704573393,62.61611176,66.01609039,65.62926483,22.84659958,78.33704376,109.3574829,43.08000183,66.72769928,1
2013-10-04,23.09037781,12.49064255,44.26729965,58.57654953,64.89168549,28.65999985,3.635970354,62.30800629,65.92908478,65.79449463,22.74873352,78.36186981,109.6441269,43.97000122,66.84841919,1
2013-10-07,22.97188187,12.28599644,44.08415985,57.76363754,64.25185394,28.55999947,3.822179079,61.51203918,65.36360168,65.54666901,22.561903,78.08055115,111.0333557,43.74000168,66.25334167,1
2013-10-08,23.14567757,12.05942631,42.64190674,56.56317902,63.71400833,27.27000046,3.724174261,62.39359283,64.61540222,65.82751465,22.46404457,77.7330246,109.5486069,42.29000092,65.77898407,1
2013-10-09,23.4695549,12.14713192,42.66482162,56.38358688,63.76964569,26.73999977,3.743775129,62.47918701,64.50231171,66.08359528,22.65086937,77.17858124,109.7102814,41.59999847,66.3050766,1
