Dates,HON,AMZN,GOOG,CVX,COP,FB,MRO,MRK,C,PYPL,CRM,AXP,QCOM,V,GILD,Party
2016-10-17,96.69194031,812.9500122,779.960022,89.3065033,38.62052917,127.5400009,13.58768559,55.94991684,45.41942596,39.47999954,72.83000183,57.06719208,57.73703766,80.34692383,65.45832062,1
2016-10-18,96.53978729,817.6500244,795.2600098,89.6853714,38.19766998,128.5700073,13.60684872,56.4683075,45.78390884,39.83000183,72.76999664,57.23868179,58.54298782,79.78942871,66.15219116,1
2016-10-19,96.89776611,817.6900024,801.5,90.10830688,39.20312119,130.1100006,14.03805256,56.26823044,46.24183273,40.24000168,72.81999969,58.35334778,58.26844025,80.99242401,66.08911133,1
2016-10-20,96.78142548,810.3200073,796.9699707,89.755867,38.98700333,130,14.08596516,56.31369781,46.335289,40.09000015,72.58999634,63.62182236,59.64123535,80.68922424,66.96321106,1
2016-10-21,97.51528931,818.9899902,799.3699951,89.25364685,39.03398514,132.0700073,14.02847195,55.65889359,46.32593536,44.15000153,74,64.17438507,60.1637764,80.54251099,66.94520569,1
2016-10-24,97.78379822,838.0900269,813.1099854,88.68975067,39.69174957,133.2799988,13.9805603,55.24963379,46.335289,43.86999893,75.05999756,63.91716003,60.27891159,81.34450531,66.81904602,1
2016-10-25,97.61373138,835.1799927,807.6699829,88.7866745,39.28768921,132.2899933,13.58768559,56.34097672,46.34463882,43.31000137,75.05999756,63.58370972,59.96892548,80.22953796,67.05332947,1
2016-10-26,97.93592834,822.5900269,799.0700073,89.15673065,39.27828979,131.0399933,13.65476131,55.35876846,46.73714828,42.33000183,74.94999695,63.64086914,60.40291214,79.95568848,67.92743683,1
2016-10-27,97.39894867,818.3599854,795.3499756,88.03774261,41.34556961,129.6900024,13.36729336,55.74074554,46.66238785,41.68999863,74.73999786,63.76472855,62.07683182,80.12195587,68.33293152,1
2016-10-28,98.29391479,776.3200073,795.3699951,91.47396088,42.25705338,131.2899933,13.14689922,53.51256561,46.31659698,41.75999832,75.12999725,63.30741119,60.58004761,80.41538239,66.57572174,1
2016-10-31,98.1596756,789.8200073,784.539978,92.29337311,40.82875443,130.9900055,12.62945652,53.40343475,45.93343735,41.65999985,75.16000366,63.27884293,60.86346817,80.69900513,66.35044861,1
2016-11-01,97.68534851,785.4099731,783.6099854,93.81764984,40.91332245,129.5,12.71569633,53.93091583,45.73717117,41.54000092,75.44999695,63.11688232,60.52689743,79.82855225,66.74694824,1
2016-11-02,97.06781769,765.5599976,768.7000122,92.85727692,40.62202454,127.1699982,12.24616432,53.51256561,45.36334991,41.34999847,75,62.35472107,59.41981125,78.81137085,65.34118652,1
2016-11-03,96.96936798,767.0300293,762.1300049,92.85727692,40.96970367,120,13.55893707,53.13968658,45.18519592,41.18999863,74.13999939,62.24039841,59.29581833,78.87982941,64.66532135,1
2016-11-04,96.87985992,755.0499878,762.0200195,92.31980896,40.18037796,120.75,13.11815262,53.49437714,45.16644669,40.90000153,74.37000275,62.41188431,59.10097885,78.59620667,65.26907349,1
2016-11-07,99.56476593,784.9299927,782.5200195,94.14364624,41.27039719,122.1500015,13.55893707,54.61301422,46.71356201,41.27999878,76.30000305,63.83142471,60.63318253,80.69900513,66.68386078,1
2016-11-08,99.00093079,787.75,790.5100098,94.53131104,41.65566635,124.2200012,13.65476131,55.03136063,46.79795074,41.58000183,76.55000305,63.89810181,60.46491623,81.0608902,66.71992493,1
2016-11-09,100.5581818,771.8800049,785.3099976,94.83969116,42.97119904,123.1800003,14.25844479,58.36907578,48.37321091,41.25999832,75.90000153,65.48913574,60.11949539,81.41297913,70.71193695,1
2016-11-10,101.3010025,742.3800049,762.5599976,94.97186279,42.0785141,120.8000031,14.50758648,59.07845306,50.26724625,40.45000076,73.62999725,66.79434204,58.72898483,80.07305908,70.14420319,1
2016-11-11,101.3546906,739.0100098,754.0200195,93.95862579,41.28919601,119.0199966,14.26803017,58.15990067,49.53589249,40.08000183,74.58999634,67.16590118,59.23383331,80.08283997,68.86460876,1
2016-11-14,101.1667633,719.0700073,736.0800171,93.91455841,41.46772766,115.0800018,14.3545599,57.77793503,51.27052307,38.81000137,72.76000214,68.99508667,58.39242554,76.65964508,69.16197968,1
2016-11-15,101.2383423,743.2399902,758.4899902,96.00272369,42.54834747,117.1999969,15.0948801,57.88706207,51.99251556,38.93999863,74.01999664,69.04273224,59.1363945,76.84550476,68.80153656,1
2016-11-16,101.0977097,746.4899902,764.4799805,96.42097473,41.70264816,116.3399963,14.96027756,56.95941925,51.22364807,39.06999969,73.30999756,68.29008484,58.72013855,78.48717499,68.48613739,1
2016-11-17,101.8451233,756.4000244,771.2299805,96.21631622,40.97909927,117.7900009,14.86413288,57.02308273,51.99251556,39.88000107,75.19000244,68.38534546,59.0478363,79.45748138,68.10765076,1
2016-11-18,100.9356384,760.1599731,760.539978,97.17739868,42.05971527,117.0199966,15.01796532,56.26823044,52.00188828,40.08000183,77.76999664,67.64225006,59.61465073,79.21245575,67.24258423,1
2016-11-21,101.0436859,780,769.2000122,98.0495224,43.56319809,121.7699966,15.84481907,56.65929031,52.0769043,40.63000107,76.15000153,68.15671539,59.42868042,80.0651474,67.56698608,1
2016-11-22,101.3228302,785.3300171,768.2700195,98.44107819,43.29069138,121.4700012,15.91212368,56.11362457,52.60198212,40.33000183,75.56999969,68.32820129,60.50032806,78.34015656,67.0983963,1
2016-11-23,102.5024719,780.1199951,760.9899902,98.77922058,43.50681305,120.8399963,16.1332531,56.05905151,53.15519333,40.04999924,73.94999695,69.43332672,60.34090805,77.98731232,67.85533905,1
2016-11-24,102.5024719,780.1199951,760.9899902,98.77922058,43.50681305,120.8399963,16.1332531,56.05905151,53.15519333,40.04999924,73.94999695,69.43332672,60.34090805,77.98731232,67.85533905,1
2016-11-25,102.8086395,780.3699951,761.6799927,98.77922058,42.98999405,120.3799973,15.65252686,56.57743835,53.23958588,40.25999832,73.73000336,69.41427612,60.48261642,78.53618622,67.98150635,1
2016-11-28,102.5204926,766.7700195,768.2399902,98.33427429,42.75507736,120.4100037,14.94104862,56.20457077,52.01126862,39.95999908,72.93000031,68.71878815,59.89351273,77.50707245,67.17046356,1
2016-11-29,102.0612335,762.5200195,770.8400269,97.30197144,41.5616951,120.8700027,14.37378788,56.55925369,52.05815506,39.88999939,72.93000031,68.10906982,59.5989418,77.57567596,67.46784973,1
2016-11-30,102.6015244,750.5700073,758.039978,99.27757263,45.59288788,118.4199982,17.36392593,55.64979553,52.87389755,39.27999878,72,68.63306427,60.81287766,75.7820816,66.41353607,1
2016-12-01,102.3584061,743.6500244,747.9199829,100.8171158,45.31099319,115.0999985,17.20047188,55.25872803,53.69903564,38.34000015,68.45999908,69.0998764,57.26925659,73.92964935,65.6385498,1
2016-12-02,101.259819,740.3400269,750.5,100.5590363,45.21701431,115.4000015,17.49852562,55.59522629,52.52697372,38.61999893,68.41000366,68.46157837,58.7688179,74.21389771,65.2600708,1
2016-12-05,101.6470184,759.3599854,762.5200195,100.7815094,45.93117523,117.4300003,17.68120384,54.79490662,53.70840836,38.99000168,70.80000305,68.6235199,59.23298264,75.77228546,65.20600891,1
2016-12-06,101.8181152,764.7199707,759.1099854,100.345459,46.88964462,117.3099976,17.64274025,54.82218933,54.30849838,38.97999954,70.62000275,68.89029694,60.20591354,75.57624817,65.30513,1
2016-12-07,104.9157944,770.4199829,771.1900024,101.8404999,46.88964462,117.9499969,17.71004677,54.62210846,55.37742233,39.45000076,71.77999878,70.77666473,61.00032043,77.73246765,65.58448029,1
2016-12-08,104.1413727,767.3300171,776.4199829,102.4901199,46.77687454,118.9100037,17.67158699,54.67667389,56.39945984,39.61000061,71.86000061,71.36732483,61.18778229,77.70308685,64.89963531,1
2016-12-09,104.6636505,768.6599731,789.289978,103.0596542,47.70714569,119.6800003,17.54660034,55.6861763,56.29631805,39.65000153,71.16999817,71.23394775,61.16100693,77.56585693,65.51239777,1
2016-12-12,105.7262268,760.1199951,789.2700195,104.252121,48.28034973,117.7699966,17.77734566,56.13180923,55.83686829,39.43000031,70.37999725,70.10024261,61.11637115,76.93860626,66.20626831,1
2016-12-13,106.3385468,774.3400269,796.0999756,104.4923859,49.46433258,120.3099976,18.07539749,56.62669373,56.06190109,39.43000031,71.61000061,70.34793091,61.89293289,77.62466431,67.87502289,1
2016-12-14,104.9157944,768.8200073,797.0700073,103.193161,48.38371658,120.2099991,17.49852562,56.63585281,55.74310303,39.54999924,71.33000183,70.56704712,60.30409241,77.55606079,68.6640625,1
2016-12-15,104.7626953,761,797.8499756,104.163147,48.61863327,120.5699997,17.53698158,57.15821838,56.47446442,39.54000092,70.23000336,71.39591217,60.72362518,77.9187088,68.51895142,1
2016-12-16,104.7987137,757.7700195,790.7999878,105.0797501,48.80656815,119.8700027,17.87349319,57.22236633,56.0243988,39.31999969,69.86000061,71.45307159,59.32224274,76.79158783,67.20389557,1
2016-12-19,105.6181717,766,794.2000122,104.6970978,48.84415436,119.2399979,17.79657936,56.03099823,55.94001007,39.43999863,69.51000214,71.02436829,59.82208633,76.54656219,67.47598267,1
2016-12-20,105.9963608,771.2199707,796.4199829,104.9640579,48.44008636,119.0899963,17.60428429,55.4444809,57.00892639,39.74000168,69.86000061,71.51023102,59.72390747,76.8013916,67.15855408,1
2016-12-21,105.5371323,770.5999756,794.5599976,104.9284439,48.37431335,119.0400009,17.3831501,54.46390152,56.96204376,40.09000015,70.11000061,71.7579422,59.94706345,76.58574677,67.07691956,1
2016-12-22,105.284996,766.3400269,791.2600098,105.693779,48.43070602,117.4000015,17.34469223,54.60136032,56.7182579,39.68000031,69.90000153,71.052948,59.59001541,76.3505249,66.47835541,1
2016-12-23,105.3480148,760.5900269,789.9099731,105.3823166,48.27096558,117.2699966,17.36392593,54.58302689,57.1870842,39.58000183,69.87000275,71.42449951,59.67926788,76.59555054,66.78671265,1
2016-12-26,105.3480148,760.5900269,789.9099731,105.3823166,48.27096558,117.2699966,17.36392593,54.58302689,57.1870842,39.58000183,69.87000275,71.42449951,59.67926788,76.59555054,66.78671265,1
2016-12-27,105.3840256,771.4000244,791.5499878,105.2043304,48.48707581,118.0100021,17.44083786,54.7938118,57.28084183,39.72000122,69.84999847,71.43402863,60.02740097,76.79158783,66.86833191,1
2016-12-28,104.2314148,772.1300049,785.0499878,104.9284439,47.70714569,116.9199982,17.16201401,54.31726074,56.29631805,39.56999969,69.08999634,70.85288239,58.68848419,76.74258423,65.99767303,1
2016-12-29,104.456543,765.1500244,782.789978,104.8483734,47.49103165,116.3499985,16.89280891,54.10648727,55.67746735,39.95999908,69.15000153,70.42415619,58.94734192,76.77198792,65.4172287,1
2016-12-30,104.3214645,749.8699951,771.8200073,104.7415924,47.11515808,115.0500031,16.6428318,53.95068741,55.7243576,39.47000122,68.45999908,70.57658386,58.19755936,76.46813965,64.94563293,1
2017-01-02,104.3214645,749.8699951,771.8200073,104.7415924,47.11515808,115.0500031,16.6428318,53.95068741,55.7243576,39.47000122,68.45999908,70.57658386,58.19755936,76.46813965,64.94563293,1
2017-01-03,104.6186218,753.6699829,786.1400146,104.8750534,47.55680084,116.8600006,17.07548332,55.12372971,56.81202698,40.25,70.54000092,71.78651428,58.37608337,77.9187088,67.25831604,1
2017-01-04,104.9067917,757.1799927,786.9000244,104.8483734,47.99845123,118.6900024,17.35430527,55.10539627,57.58089447,41,72.80000305,72.96334839,58.4385643,78.55578613,69.27170563,1
2017-01-05,105.1409149,780.4500122,794.0200195,104.3945007,47.85750198,120.6699982,17.47929764,55.08707047,56.57761383,41.06000137,72.79000092,72.06399536,58.50997543,79.47706604,68.93613434,1
2017-01-06,106.7347717,795.9899902,806.1500244,103.976265,47.67896652,123.4100037,17.19085693,55.23370361,56.77451324,41.45000076,73.80000305,72.20750427,58.49211502,80.57479095,68.4645462,1
2017-01-09,105.8523026,796.9199829,806.6500244,103.0863571,46.66411591,124.9000015,16.72935867,55.99433899,56.46509171,41.40000153,73.95999908,72.58063507,58.59923935,80.1239624,68.78195953,1
2017-01-10,106.1224442,795.9000244,804.789978,102.3032455,46.66411591,124.3499985,16.80627632,54.91294098,56.47446442,41.08000183,73.98000336,73.33649445,58.58137131,79.69271851,68.02919769,1
2017-01-11,106.2665176,799.0200195,807.9099731,103.1664505,48.13000107,126.0899963,17.00818062,56.48005295,56.22129822,41.27999878,75.76999664,73.58525085,59.00089264,80.17295074,66.90460968,1
2017-01-12,105.924324,813.6400146,806.3599854,103.3711319,47.12456131,126.6200027,16.76781845,57.01158905,55.53682327,41.56000137,75.20999908,73.5565567,59.01876068,79.75150299,66.53276062,1
2017-01-13,106.3205414,817.1400146,807.8800049,103.5669098,47.53800583,128.3399963,16.7774334,57.13072586,55.91188049,41.59999847,75.63999939,73.30779266,59.69714355,79.55549622,66.26976013,1
2017-01-16,106.3205414,817.1400146,807.8800049,103.5669098,47.53800583,128.3399963,16.7774334,57.13072586,55.91188049,41.59999847,75.63999939,73.30779266,59.69714355,79.55549622,66.26976013,1
2017-01-17,105.5641403,809.7199707,804.6099854,103.4779129,47.12456131,127.8700027,16.76781845,56.34259033,54.73981857,41.27000046,75.01999664,73.28865814,57.2960434,79.64369202,65.2177124,1
2017-01-18,106.3115387,807.4799805,806.0700073,103.1753464,47.23731613,127.9199982,16.66205406,56.05848694,53.81155014,41.34999847,75.77999878,74.14016724,58.13507462,79.9671402,65.4172287,1
2017-01-19,106.1764755,809.039978,802.1749878,102.8549881,46.85204697,127.5500031,16.60437012,55.28868866,53.12706375,41.27000046,75.56999969,73.37475586,57.51918411,80.10437012,64.90934753,1
2017-01-20,106.0954361,808.3300171,805.0200195,102.8727951,47.66957092,127.0400009,16.93126869,57.30484772,52.61136627,41.68999863,76.02999878,72.90594482,56.12672806,80.2121582,64.40145111,1
2017-01-23,105.7262268,817.8800049,819.3099976,102.6859131,46.92722321,128.9299927,16.74859047,56.64501572,52.20817184,41.61999893,76.16000366,72.68588257,48.9859314,80.51599884,64.11125183,0
2017-01-24,106.2214813,822.4400024,823.8699951,103.5580063,47.23731613,129.3699951,17.01779556,56.09515762,53.20207977,41.95999908,77.11000061,74.08277893,49.09304047,81.57452393,63.71220016,0
2017-01-25,106.1494522,836.5200195,835.6699829,104.332222,47.63197708,131.4799957,17.06586838,55.97601318,54.09284973,41.70999908,78.47000122,73.56612396,50.78898239,82.23120117,65.2177124,0
2017-01-26,106.2305069,839.1500244,832.1500244,103.7181931,47.57559967,132.7799988,17.06586838,56.08599472,53.78341675,41.5,77.94999695,73.60437775,48.2450676,81.58431244,64.59192657,0
2017-01-27,106.6357117,835.7700195,823.3099976,101.2620544,46.44799042,132.1799927,16.73897743,56.5900383,53.54901123,40.27000046,78.20999908,73.52784729,48.41466141,82.10378265,64.62820435,0
2017-01-30,107.2570648,830.3800049,802.3200073,99.50894165,44.61563492,130.9799957,15.89288998,56.296772,53.08018494,39.86000061,78.70999908,73.93925476,47.85232544,82.03515625,64.85494232,0
2017-01-31,106.5456772,823.4799805,796.789978,99.09069061,45.81840897,130.3200073,16.10441208,56.80997849,52.34881973,39.77999878,79.09999847,73.07816315,47.69165039,81.06485748,65.70745087,0
2017-02-01,106.2575073,832.3499756,795.6950073,98.77922058,45.57409668,133.2299957,15.95057678,56.91077805,52.55509949,39.31000137,78.58000183,73.44174957,47.44172668,80.80023956,66.04301453,0
2017-02-02,106.2485046,839.9500122,798.5300293,99.85601044,45.75263596,130.8399963,16.03710938,58.81697845,52.63972473,39.58000183,80.12999725,73.2025528,47.00435638,80.66301727,65.52606201,0
2017-02-03,107.3290863,810.2000122,801.4899902,101.0662689,47.38766861,130.9799957,16.56590843,58.91778183,54.31352615,39.59000015,80.20999908,74.66641235,47.28997803,84.36782074,65.6076889,0
2017-02-06,107.4641724,807.6400146,801.3400269,100.5412445,47.0681839,132.0599976,15.88327503,59.51346588,54.20067978,39.74000168,79.75,74.45590973,47.20072174,84.12281799,65.6530304,0
2017-02-07,107.8063507,812.5,806.9699707,99.12628937,46.43859482,131.8399963,15.41216469,58.83530045,53.7775383,40.02000046,80.20999908,74.36025238,47.54883957,84.0737915,66.32416534,0
2017-02-08,107.815361,819.710022,808.3800049,99.29537201,46.60773468,134.1999969,15.26794529,58.94527817,52.95943832,40.88000107,80.69999695,74.43679047,47.20965195,83.39751434,60.61048126,0
2017-02-09,108.6528015,821.3599854,809.5599976,99.9005127,46.80506516,134.1399994,15.43139076,59.00942612,53.84335709,40.83000183,81.02999878,74.80034637,47.20072174,83.8777771,59.48588181,0
2017-02-10,109.7243805,827.460022,813.6699829,100.6035309,47.3671608,134.1900024,15.56599617,58.78948593,54.19127655,40.58000183,80.63999939,75.08739471,48.20043182,84.19140625,60.18422318,0
2017-02-13,111.3182602,836.5300293,819.2399902,101.3688431,46.95149612,134.0500031,15.48884106,59.35767365,55.43251801,41.16999817,80.91000366,75.49879456,49.03056335,84.72067261,61.35416031,0
2017-02-14,111.3182602,836.3900146,820.4500122,101.0903397,47.3671608,133.8500061,15.82639503,60.17330933,56.26000977,41.61999893,80.91999817,75.97718811,49.52148819,85.12252808,61.2634697,0
2017-02-15,111.9125671,842.7000122,818.9799805,101.1352463,46.63029861,133.4400024,15.72030735,59.71508408,56.89002991,41.86999893,81.66999817,76.15896606,50.42300797,85.96211243,63.30408478,0
2017-02-16,111.804512,844.1400146,824.1599731,99.4372406,45.66669846,133.8399963,15.59492874,59.80672836,56.77718735,42.15000153,80.81999969,76.07286072,50.77112198,85.8344574,63.76660156,0
2017-02-17,112.164711,845.0700073,828.0700073,99.12281036,44.88260651,133.5299988,15.65279388,59.92585754,56.57971954,41.95999908,81.47000122,76.26421356,50.3962326,85.88354492,63.34941864,0
2017-02-20,112.164711,845.0700073,828.0700073,99.12281036,44.88260651,133.5299988,15.65279388,59.92585754,56.57971954,41.95999908,81.47000122,76.26421356,50.3962326,85.88354492,63.34941864,0
2017-02-21,112.2997818,856.4400024,831.6599731,100.3716049,45.46832275,133.7200012,15.7974577,60.00834274,56.93704224,42.43000031,82.18000031,76.51298523,50.65509033,86.33525848,62.8415451,0
2017-02-22,113.2268753,855.6099854,830.7600098,99.16772461,44.49528122,136.1199951,15.19951153,59.83421707,57.00286865,42.41999817,82.08000183,76.40773773,50.96749878,86.21740723,62.42435074,0
2017-02-23,113.0276794,852.1900024,831.3300171,99.7427063,44.68421936,135.3600006,15.4116869,60.34741592,57.00286865,42.52999878,82.06999969,76.58950806,51.00320053,86.59056091,62.91409683,0
2017-02-24,113.2178421,845.2399902,828.6400146,98.93413544,44.43859863,135.4400024,15.17057705,60.63152313,56.00612259,43.06999969,81.77999878,76.3120575,51.07461166,86.83605957,63.4310379,0
2017-02-27,113.0910568,848.6400146,829.2800293,100.3985443,44.74090195,136.4100037,15.28631115,60.34741592,56.43867111,42.63999939,81.54000092,76.70431519,51.11064529,86.41381836,63.9389267,0
2017-02-28,112.7378922,845.039978,823.210022,101.0723648,44.93928528,135.5399933,15.43097496,60.36575699,56.24119949,42,81.34999847,76.59907532,50.88540649,86.35490417,63.92080307,0
2017-03-01,115.228096,853.0800171,835.2399902,102.3121872,46.33744431,137.4199982,15.86497307,60.67733765,57.86797714,42.43000031,83.80999756,78.37867737,51.36291504,87.38597107,63.65777969,0
2017-03-02,114.3950272,848.9099731,830.6300049,101.8450089,45.54389572,136.7599945,15.56599712,60.55820465,57.01227188,42.77000046,82.66999817,76.63735199,50.78630066,86.93424225,63.96613693,0
2017-03-03,114.2863541,849.8800049,829.0800171,102.0157166,45.17546463,137.1699982,15.6045742,61.0164299,57.36019516,43.02999878,82.22000122,76.42686462,50.84937286,87.1895752,64.15659332,0
2017-03-06,114.1686325,846.6099854,827.7800293,101.6743088,45.64780807,137.4199982,15.88425827,60.91561127,56.68315887,42.86999893,82.5,76.06329346,50.85837936,87.33686829,63.5942955,0
2017-03-07,114.3316193,846.0200195,831.9099731,100.4524536,45.08098984,137.3000031,15.70101643,60.44823074,56.89002991,42.88999939,82.97000122,76.13983154,51.11064529,87.45469666,62.59666443,0
2017-03-08,114.630455,850.5,835.3699951,98.47593689,43.37108231,137.7200012,14.34116364,60.3015976,57.46362686,42.79000092,83.48000336,75.62316132,52.04763412,87.35651398,63.21337891,0
2017-03-09,114.2682419,853,838.6799927,98.86224365,43.90956497,138.2400055,15.49848557,60.38407898,57.87737656,42.91999817,83.27999878,75.87194061,52.22782135,87.5038147,62.02529526,0
2017-03-10,115.037941,852.460022,843.25,99.37434387,43.14435959,138.7899933,15.58528519,60.11831284,57.82096481,42.99000168,83.51000214,75.94847107,52.83145523,88.11263275,61.8439064,0
2017-03-13,114.757225,854.5900269,845.539978,98.24234009,43.30495834,139.6000061,15.27666473,59.21372223,57.8585701,42.59000015,83.61000061,75.78582764,52.66928101,88.48577881,61.76227951,0
2017-03-14,113.83358,852.5300293,845.6199951,96.4544754,42.4547348,139.3200073,14.77515888,59.25987625,57.77393723,42.09999847,83.51000214,76.24507141,52.45305252,87.93588257,61.93592453,0
2017-03-15,114.974556,852.9699707,847.2000122,97.82008362,43.30495834,139.7200012,15.00662327,59.72140503,57.20973969,42.38999939,83.48000336,75.80496216,52.72334671,88.29920959,62.57566071,0
2017-03-16,114.4221802,853.4199829,848.7800293,96.90367889,43.30495834,139.9900055,14.99697971,59.24142075,57.50124359,42.40000153,83.51999664,76.32161713,52.57017899,88.41704559,62.63964844,0
2017-03-17,115.1465988,852.3099976,852.1199951,96.74197388,43.16324997,139.8399963,14.91018009,58.98296738,56.76778793,43.08000183,83.02999878,75.82409668,51.84942245,88.61344147,63.11488342,0
2017-03-20,114.5489502,856.9699707,848.4000244,96.72400665,43.32385254,139.9400024,14.9294672,59.17680359,56.03432846,43.15999985,82.90000153,75.44139099,52.08367157,87.57254028,62.7950058,0
2017-03-21,113.7883072,843.2000122,830.460022,97.0654068,42.68146133,138.5099945,14.51476097,58.99219513,54.57681656,42.63999939,81.55000305,74.17845917,51.17371368,86.47272491,61.90850449,0
2017-03-22,113.643425,848.0599976,829.5900269,97.37986755,42.18077469,139.5899963,14.48582935,58.61374283,54.32292557,43.18999863,81.87999725,74.31239319,51.38993454,86.92443085,61.9907608,0
2017-03-23,113.6615448,847.3800049,817.5800171,96.91268158,42.0201683,139.5299988,14.15791893,58.41066742,54.58621979,43.13999939,81.51999664,74.47504425,51.18272781,87.25831604,61.68003082,0
2017-03-24,112.982399,845.6099854,814.4299927,97.02048492,41.66118622,140.3399963,14.09040928,58.31836319,54.60502243,43.13000107,81.61000061,74.81948853,51.28182602,87.58235931,61.69831467,0
2017-03-27,112.7378922,846.8200073,819.5100098,95.48417664,41.84068298,140.3200073,14.22543049,58.32759094,54.84951019,43.08000183,81.61000061,74.24542236,51.04758453,87.34667969,61.68917465,0
2017-03-28,113.4442139,856,820.9199829,96.28378296,42.87039948,141.7599945,14.68835926,58.46604919,55.87446976,43.15000153,82.13999939,75.24047089,51.69626617,87.5136261,61.32359695,0
2017-03-29,113.462326,874.3200073,831.4099731,97.09236908,43.40888214,142.6499939,15.28631115,58.74296951,55.84626007,43.24000168,82.37999725,74.86734772,51.67824936,87.57254028,61.46984482,0
2017-03-30,113.5619202,876.3400269,831.5,96.83181763,47.23490524,142.4100037,15.28631115,58.56758881,56.89942551,43.54000092,82.55999756,75.78582764,51.53408813,87.40560913,61.71658707,0
2017-03-31,113.0729446,886.539978,829.5599976,96.46347046,47.11209488,142.0500031,15.23808765,58.65066528,56.25059509,43.02000046,82.48999786,75.69015503,51.66022491,87.26813507,62.07301331,0
2017-04-03,112.5839615,891.5100098,838.5499878,96.84979248,46.7153244,142.2799988,15.25737572,58.58604813,56.11895752,42.63000107,82.30999756,75.19261932,50.90343094,87.74930573,61.32359695,0
2017-04-04,112.4481277,906.8300171,834.5700073,97.62245178,46.9798317,141.7299957,15.56599712,58.77065659,56.11895752,42.72000122,82.97000122,74.87690735,51.06559753,87.17974854,61.21394348,0
2017-04-05,111.8957596,909.2800293,831.4099731,97.60446167,46.39411926,141.8500061,15.4116869,58.67835236,56.03432846,42.88999939,85.33999634,74.70396423,50.87640381,87.42524719,60.74784088,0
2017-04-06,112.1312027,898.2800293,827.8800049,98.18843842,47.05540848,141.1699982,15.729949,58.37374878,56.31642532,42.90000153,85,74.85768127,50.93045425,87.48416901,60.75698853,0
2017-04-07,112.5296249,894.8800049,824.6699829,97.80211639,46.80034637,140.7799988,15.68173027,58.27221298,55.88388062,43.04000092,84.37999725,74.71356964,50.7412529,87.14046478,60.84838104,0
2017-04-10,112.7016754,907.039978,824.7299805,98.31421661,47.37661362,141.0399933,15.97106075,57.73684311,55.74282837,43.04999924,84.23999786,74.44458008,50.92144775,87.25831604,60.70213318,0
2017-04-11,112.7741318,902.3599854,823.3499756,97.90094757,47.37661362,139.9199982,16.00963783,57.764534,55.50774002,42.68999863,83.86000061,74.22362518,49.8673439,87.24848938,60.33657837,0
2017-04-12,111.5154419,896.2299805,824.3200073,97.90094757,46.70587158,139.5800018,15.82639503,58.19836807,55.01877594,42.49000168,83.37000275,73.66641998,48.10148621,87.0815506,60.51936722,0
2017-04-13,110.926857,884.6699829,823.5599976,95.32247162,45.93121719,139.3899994,15.34417534,57.7922287,54.57681656,42.54999924,83.12999725,72.82100677,47.56092072,87.26813507,60.78440475,0
2017-04-14,110.926857,884.6699829,823.5599976,95.32247162,45.93121719,139.3899994,15.34417534,57.7922287,54.57681656,42.54999924,83.12999725,72.82100677,47.56092072,87.26813507,60.78440475,0
2017-04-17,111.7689972,901.9899902,837.1699829,95.38536835,46.2429657,141.4199982,15.45026302,57.96760559,55.47013092,43.09999847,84.19999695,73.65680695,47.65101624,88.19120026,60.95804214,0
2017-04-18,111.4520493,903.7800293,836.8200073,94.94514465,45.99734879,140.9600067,15.18022156,57.47839355,54.93413925,43.09000015,83.70999908,72.81138611,47.45280838,88.11263275,60.37313461,0
2017-04-19,111.1441803,899.2000122,838.210022,93.6424408,45.34550858,142.2700043,14.52440548,57.81991577,54.28530502,43.29999924,83.5,72.58081818,47.39875412,88.13226318,60.57419968,0
2017-04-20,112.0768814,902.0599976,841.6500244,94.22639465,45.29827118,143.8000031,14.55333805,57.73684311,54.92473221,43.68999863,84.05000305,76.87515259,47.44380188,89.50704193,60.77526474,0
2017-04-21,115.0741577,898.5300293,843.1900024,94.23538208,45.09988785,143.6799927,14.6208477,57.12762833,54.27590942,43.81000137,83.79000092,76.46204376,47.2996521,89.50704193,60.25432968,0
2017-04-24,117.5281219,907.4099731,862.7600098,95.16973114,45.26048279,145.4700012,14.6112051,57.35839462,55.8932724,44.27000046,84.16999817,77.28825378,47.57894897,90.19441986,60.54677963,0
2017-04-25,117.0844269,907.6199951,872.2999878,95.88848114,46.09181976,146.4900055,15.05484486,57.50608444,56.61733246,44.70999908,84.75,77.46118164,47.75012207,90.44972992,61.34188461,0
2017-04-26,117.8088379,909.289978,871.7299805,95.30450439,45.66669846,146.5599976,14.76551533,57.87530518,56.51389694,44.40999985,84.94999695,77.35549164,47.7861557,90.16495514,62.34719849,0
2017-04-27,117.609642,918.3800049,874.25,94.7564621,45.21324539,147.6999969,14.35080719,57.764534,55.99533463,47.15000153,85.84999847,77.17295837,47.93931961,89.94893646,62.67620087,0
2017-04-28,118.7505798,924.9899902,905.960022,95.86151886,45.26048279,150.25,14.34116364,57.5337677,55.7407608,47.72000122,86.12000275,76.13540649,48.41681671,89.57578278,62.64877319,0
2017-05-01,118.5332565,948.2299805,912.5700073,95.16075897,44.85426712,152.4600067,14.29294014,57.57992935,56.06132889,47.54000092,86.66000366,76.11619568,48.29068375,89.6150589,62.24666977,0
2017-05-02,118.7958679,946.9400024,916.4400024,94.65762329,44.11740494,152.7799988,14.11934185,57.87530518,56.29703903,49.04999924,87.08999634,76.41401672,48.01139069,90.8719635,62.68532944,0
